,Importance
num_backed,1.0
num_projects,0.8483431371794101
goal_amount,0.0034683553997677
start_day,0.0034683553997677
Person,0.0034683553997677
duration_<1 week,0.0034683553997677
duration_1-2 weeks,0.0034683553997677
duration_2 weeks - 1 month,0.0034683553997677
duration_1-2 months,0.0034683553997677
start_month,0.0
