goal_amount,start_month,start_day,Person,num_projects,num_backed,duration_<1 week,duration_1-2 weeks,duration_2 weeks - 1 month,duration_1-2 months,fb_likes_at_posting,fb_followers_at_posting,fb_post_views,fb_readability,fb_readability_lix,fb_entropy_scores,fb_perplexity_scores,fb_fear,fb_anger,fb_anticip,fb_trust,fb_surprise,fb_positive,fb_negative,fb_sadness,fb_disgust,fb_joy,fb_post_sponsored,fb_post_age,fb_page_age,fb_topic_0,fb_topic_1,fb_topic_2,fb_topic_3,fb_topic_4,fb_topic_5,fb_topic_6,fb_topic_7,fb_topic_8,fb_topic_9,fb_topic_10,fb_type_link,fb_type_photo,fb_type_video,fb_entity_ORG,fb_entity_PERSON,fb_entity_DATE,fb_entity_CARDINAL,fb_entity_GPE,fb_entity_PRODUCT,fb_entity_WORK_OF_ART,fb_entity_ORDINAL,fb_entity_MONEY,fb_entity_TIME,fb_entity_NORP,fb_emotionality,success,collection_ratio,num_backers
10.714417768752456,1,6,0,7,82,0,0,0,1,1568488,1513885,12983,38.81090909090909,53.81818181818181,0.3795718594010798,1.4616586600367671,0.0833333333333333,0.0833333333333333,6.386617715200978e-05,0.25,8.345067729568267e-05,0.3333333333333333,1.1211796560818606e-05,7.088528019037886e-05,4.914596191652446e-05,0.0833333333333333,0,1643,4839,0.1901025921106338,9.805719210710732e-05,0.5537073612213135,2.0570057157864868e-05,5.1953406200081663e-05,0.0991546660661697,4.740674726711796e-05,0.0991692021489143,8.63802714048986e-05,2.7641296330624578e-05,5.216748381064388e-05,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0.8336118932264487,1,2.1779333333333333,2394.9999999999995
8.648221453822641,12,2,0,1,0,0,0,0,1,1567931,1513244,11000,24.6619512195122,47.329268292682926,1.4008065837155192,4.058472144566338,0.2,0.2,8.17718041335361e-05,0.2,3.759760291413679e-05,6.34511038294997e-05,0.2,0.2,8.945117372255939e-05,5.9652454881764726e-05,0,1651,4839,0.0113663775846362,0.0113663775846362,0.1363591402769088,0.38638836145401,0.0113663775846362,0.0113677466288208,0.0113671934232115,0.0113663775846362,0.1363181173801422,0.2613671422004699,0.0113667650148272,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1.0003319241394815,1,1.0324210526315791,93.00000000000003
9.615805480084347,12,1,1,1,10,0,0,1,0,1567860,1513136,50,7.666666666666668,42.33333333333333,0.4734739937103135,1.605562229041972,9.699599988064967e-05,2.850665279790532e-05,8.049377789107984e-05,0.3333333333333333,7.849975975791596e-05,0.3333333333333333,4.994338760938452e-05,8.795462418815332e-05,1.569415168929425e-05,8.635218205661709e-05,0,1653,4839,8.704157642203828e-05,2.276802875489431e-05,6.278282002508895e-05,7.911920059905878e-05,0.0924576818943023,0.0944283530116081,0.0941527187824249,0.5826429724693298,0.0908486619591713,5.393356172836492e-05,6.70853852937359e-05,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6671911072025377,1,1.0370000000000004,399.9999999999999
9.903487552536127,11,0,0,2,10,0,0,0,1,1567815,1513099,16503,12.445999999999998,48.33333333333333,0.6342694417166473,1.885644065246213,3.8866022408041416e-05,5.819732944260396e-05,3.01395312176686e-05,0.25,7.448847734881608e-05,0.25,4.984407818558221e-05,1.2118724897163923e-05,7.986978925361009e-05,0.25,0,1654,4839,0.6146849393844604,4.433799080706262e-05,9.2048673343813e-05,0.1070385575294494,0.1045796275138855,9.236008536597144e-05,5.411792519819531e-05,7.801353567020654e-05,7.848154308306707e-05,0.1126599833369255,9.894094007097812e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7503435239527534,1,3.0007500000000054,570.0000000000002
9.903487552536127,11,0,0,6,13,0,0,0,1,1567272,1512459,7257,18.077272727272728,49.83333333333333,0.9015618597229268,2.463447667738153,2.957076389955124e-05,9.219210575394845e-05,7.296368075359615e-05,0.25,5.444889220304138e-05,0.75,5.589833273775916e-05,7.58094987002337e-05,4.395883789263462e-05,4.289816234656675e-05,0,1661,4839,1.545721201707722e-05,4.649806398727753e-05,8.713962800250316e-05,0.1405204832553863,6.418670269511535e-05,5.736775431487811e-05,4.393184700693182e-05,0.2377797663211822,0.4888418912887573,0.0838902294635772,8.062377297342034e-05,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1.0004677402742874,1,1.0666500000000008,282.00000000000006
9.903487552536127,12,2,0,1,2,0,0,0,1,1567159,1512391,15264,33.67260869565217,46.28260869565217,0.592417240046035,1.8083543630840624,9.788108764918692e-05,5.570758338543944e-05,6.2444683191972e-05,0.5,4.396191533741851e-05,0.5,2.901354458454713e-05,3.038232916191562e-05,3.774781501776712e-05,9.834250101367624e-05,0,1662,4839,0.010096644051373,0.0100963925942778,0.2323100715875625,0.0100963925942778,0.1211527585983276,0.0100963925942778,0.0100964400917291,0.1210831850767135,0.0100963935256004,0.3437739312648773,0.1211013719439506,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0004554814593418,1,1.1084500000000004,304.00000000000006
9.104979856318357,11,2,0,2,10,0,0,0,1,1566559,1537395,44,12.049545454545452,44.72727272727273,0.7504191689317343,2.117887583255305,8.724906449909723e-05,2.3470611812524105e-05,3.719531380225068e-05,0.25,9.4072549427483e-05,6.109010959281876e-05,3.473252806797779e-05,0.25,9.13050978565189e-05,4.652515922640824e-05,0,1664,4839,0.1472667604684829,0.1217143386602401,4.635112506186054e-05,0.0995948016643524,0.0994593799114227,0.1948206424713134,0.0995732247829437,6.65492380961072e-05,2.764466652050493e-05,0.2202425301074981,4.230509596301894e-05,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0.500475640434285,1,2.6011111111111074,530.0
9.210340371976184,12,0,0,1,0,0,0,0,1,1566130,1536979,17,8.587499999999999,30.0,0.5543038672856015,1.7407287846430592,3.736851723741555e-05,7.349523945968236e-05,7.207979103964625e-05,8.146738391290553e-05,8.349445846554435e-05,1.0270716450464924e-05,9.982328121811667e-05,4.4944838173547416e-05,3.449665265954104e-05,5.088353759289081e-05,0,1666,4839,6.290260451542193e-05,4.4109745990004105e-05,0.1409280896186828,3.6149156858590565e-05,0.2335534542798996,0.249744638800621,0.1343769878149032,9.924768343591476e-05,0.1742240488529205,9.569615415219928e-05,0.0474035739898681,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0.000588324416209755,1,1.2366999999999984,338.00000000000006
10.545341438708522,12,4,0,14,0,0,0,0,1,1566130,1536979,18124,28.46,48.33333333333333,0.6902000961376799,1.994114507936233,8.304643130003683e-05,7.121920338403011e-05,1.096505226049466e-05,9.05783729564228e-05,6.152294653374208e-05,0.5,4.204421520910871e-05,1.5154860776301509e-05,5.302432964306767e-05,2.560530519162098e-05,0,1666,4839,0.0779053419828414,6.984057642929534e-05,4.100066015218487e-05,5.695726165202699e-05,0.2561618983745575,1.55000216478814e-05,0.0779118984937667,0.1756677776575088,0.3733802437782287,7.688023160487267e-05,9.0651466210833e-05,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.5004531607172548,1,1.004157894736842,322.99999999999994
8.987196820661973,12,2,0,2,1,0,0,0,1,1565631,1536494,39876,34.983333333333334,56.629629629629626,0.5367176488150355,1.7103835589041605,5.269914227324567e-05,1.582949795726816e-05,3.22805860198089e-05,0.25,0.25,0.25,9.009691159749096e-05,3.486974298726647e-05,7.550840815905565e-05,0.25,0,1668,4839,0.094755470752716,2.7421388431490268e-05,0.1965757608413696,0.2037716060876846,9.303974102230066e-05,0.1740859001874923,0.1046253517270088,4.553492584381472e-05,1.1009795647982926e-05,8.355719163020186e-05,0.1882671564817428,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1.000301284288994,1,8.455999999999998,289.00000000000006
